company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,total_seats,total_pax,load_factor,scheduled_ground,total_bags,bags_per_pax,transfer_bags,checked_bags,transfer_ratio,ssr_count,ssr_per_100pax,delay_minutes,difficulty_score,daily_rank,daily_rank_pct,difficulty_class
OO,5695,11-08-2025,ORD,ABE,11-08-2025 18:35,11-08-2025 21:57,70,55,0.785714286,85,20,0.363636364,8,0,0.4,0,,-11,-3.033907697,546,0.970175439,Easy
OO,5037,11-08-2025,ORD,LAF,11-08-2025 12:14,11-08-2025 14:12,50,15,0.3,24,15,1,7,0,0.466666667,0,,61,-3.365586898,553,0.98245614,Easy
OO,5027,11-08-2025,ORD,MCW,11-08-2025 07:45,11-08-2025 09:14,50,12,0.24,52,12,1,7,0,0.583333333,0,,-6,-3.47765903,557,0.989473684,Easy
OO,5051,11-08-2025,ORD,LAF,11-08-2025 21:15,11-08-2025 23:13,50,11,0.22,72,6,0.545454546,4,0,0.666666667,0,,153,-5.473538897,562,0.998245614,Easy
OO,5121,11-08-2025,ORD,FOD,11-08-2025 07:45,11-08-2025 09:20,50,11,0.22,85,5,0.454545455,2,0,0.4,0,,-13,-6.597201575,563,1,Easy
OO,5712,12-08-2025,ORD,GSP,12-08-2025 13:55,12-08-2025 16:54,76,62,0.815789474,42,27,0.435483871,14,0,0.518518519,0,,5,-1.250763204,398,0.841437632,Easy
OO,5444,12-08-2025,ORD,LIT,12-08-2025 08:45,12-08-2025 10:46,50,41,0.82,40,16,0.390243902,4,0,0.25,0,,-6,-2.167950354,438,0.926004228,Easy
OO,5593,13-08-2025,ORD,MEM,13-08-2025 08:57,13-08-2025 11:02,76,56,0.736842105,1224,27,0.482142857,21,0,0.777777778,0,,-5,-1.721855662,447,0.850661626,Easy
OO,5444,13-08-2025,ORD,LIT,13-08-2025 08:45,13-08-2025 10:46,50,37,0.74,72,20,0.540540541,12,0,0.6,0,,-4,-1.983593289,456,0.867674858,Easy
OO,5121,13-08-2025,ORD,FOD,13-08-2025 07:45,13-08-2025 09:20,50,13,0.26,2230,13,1,12,0,0.923076923,0,,-5,-1.989014575,457,0.869565217,Easy
OO,5229,13-08-2025,ORD,ILM,13-08-2025 11:59,13-08-2025 15:24,76,62,0.815789474,47,23,0.370967742,10,0,0.434782609,0,,-5,-2.733611155,481,0.914933837,Easy
OO,5499,13-08-2025,ORD,SBN,13-08-2025 19:35,13-08-2025 21:35,50,28,0.56,145,24,0.857142857,5,0,0.208333333,0,,-1,-2.89832514,485,0.922495274,Easy
OO,5135,13-08-2025,ORD,MCW,13-08-2025 16:50,13-08-2025 18:20,50,22,0.44,43,18,0.818181818,7,0,0.388888889,0,,-10,-3.255213927,497,0.945179584,Easy
OO,5136,13-08-2025,ORD,DEC,13-08-2025 07:45,13-08-2025 08:48,50,9,0.18,67,6,0.666666667,4,0,0.666666667,0,,-11,-4.650148131,522,0.992438563,Easy
OO,5250,14-08-2025,ORD,BNA,14-08-2025 17:50,14-08-2025 19:39,76,78,1.026315789,65,35,0.448717949,10,0,0.285714286,0,,-1,-1.388846088,457,0.816071429,Easy
OO,5021,14-08-2025,ORD,SUX,14-08-2025 20:50,14-08-2025 22:40,50,44,0.88,127,29,0.659090909,9,0,0.310344828,0,,17,-1.405988727,461,0.823214286,Easy
OO,5836,14-08-2025,ORD,TYS,14-08-2025 10:35,14-08-2025 13:21,50,47,0.94,45,30,0.638297872,3,0,0.1,0,,-4,-1.668718288,482,0.860714286,Easy
OO,5251,14-08-2025,ORD,ASE,14-08-2025 19:35,14-08-2025 21:44,70,54,0.771428571,68,33,0.611111111,7,0,0.212121212,0,,1,-2.660769208,515,0.919642857,Easy
OO,5737,14-08-2025,ORD,OMA,14-08-2025 21:12,14-08-2025 23:00,76,31,0.407894737,146,29,0.935483871,16,0,0.551724138,0,,14,-2.809014618,517,0.923214286,Easy
OO,5136,14-08-2025,ORD,DEC,14-08-2025 07:45,14-08-2025 08:48,50,4,0.08,52,2,0.5,2,0,1,0,,-10,-5.805678388,557,0.994642857,Easy
OO,5121,14-08-2025,ORD,FOD,14-08-2025 07:45,14-08-2025 09:20,50,5,0.1,85,2,0.4,0,0,0,0,,-10,-8.925310681,559,0.998214286,Easy
OO,5027,14-08-2025,ORD,MCW,14-08-2025 07:45,14-08-2025 09:14,50,5,0.1,690,1,0.2,0,0,0,0,,-11,-9.821447324,560,1,Easy
OO,4748,15-08-2025,ORD,ATW,15-08-2025 20:20,15-08-2025 21:35,50,36,0.72,3,19,0.527777778,15,0,0.789473684,0,,118,-1.279452938,450,0.809352518,Easy
OO,5859,15-08-2025,ORD,BZN,15-08-2025 07:15,15-08-2025 09:53,76,85,1.118421053,660,27,0.317647059,5,0,0.185185185,0,,-4,-1.786572306,484,0.870503597,Easy
OO,5020,15-08-2025,ORD,FOD,15-08-2025 12:30,15-08-2025 14:03,50,31,0.62,40,17,0.548387097,5,0,0.294117647,0,,-10,-3.154736228,532,0.956834532,Easy
OO,5121,15-08-2025,ORD,FOD,15-08-2025 07:45,15-08-2025 09:20,50,8,0.16,85,3,0.375,3,0,1,0,,-10,-4.51819964,550,0.989208633,Easy
OO,5027,15-08-2025,ORD,MCW,15-08-2025 07:45,15-08-2025 09:14,50,12,0.24,52,4,0.333333333,0,0,0,0,,-13,-7.130128405,556,1,Easy
UA,2004,01-08-2025,ORD,SYR,01-08-2025 13:45,01-08-2025 16:44,150,180,1.2,63,91,0.505555556,33,0,0.362637363,1,0.555555556,-6,-1.038425415,449,0.800356506,Easy
UA,2661,01-08-2025,ORD,LGA,01-08-2025 10:00,01-08-2025 13:18,166,248,1.493975904,63,73,0.294354839,0,0,0,1,0.403225807,0,-1.042474111,450,0.802139037,Easy
UA,920,01-08-2025,ORD,LHR,01-08-2025 18:05,02-08-2025 08:20,167,190,1.137724551,1755,132,0.694736842,23,0,0.174242424,1,0.52631579,-2,-1.11028301,459,0.818181818,Easy
UA,2202,01-08-2025,ORD,IAH,01-08-2025 18:25,01-08-2025 21:21,179,194,1.083798883,75,110,0.567010309,58,0,0.527272727,1,0.515463918,3,-1.147058866,464,0.827094474,Easy
UA,2609,01-08-2025,ORD,SNA,01-08-2025 09:04,01-08-2025 11:38,126,139,1.103174603,87,93,0.669064748,21,0,0.225806452,1,0.71942446,7,-1.201602181,470,0.837789661,Easy
UA,2364,01-08-2025,ORD,CMH,01-08-2025 10:38,01-08-2025 13:07,126,138,1.095238095,73,73,0.528985507,35,0,0.479452055,1,0.724637681,-2,-1.229762195,472,0.841354724,Easy
UA,1859,01-08-2025,ORD,SNA,01-08-2025 16:50,01-08-2025 19:18,126,152,1.206349206,65,65,0.427631579,24,0,0.369230769,1,0.657894737,11,-1.265372224,474,0.844919786,Easy
UA,2418,01-08-2025,ORD,PHL,01-08-2025 07:35,01-08-2025 10:47,150,199,1.326666667,159,80,0.40201005,10,0,0.125,1,0.502512563,-5,-1.300282977,477,0.85026738,Easy
UA,1502,01-08-2025,ORD,RDU,01-08-2025 14:08,01-08-2025 17:16,179,194,1.083798883,-43,113,0.582474227,49,0,0.433628319,1,0.515463918,128,-1.319989277,479,0.853832442,Easy
UA,2629,01-08-2025,ORD,CLE,01-08-2025 10:47,01-08-2025 13:14,179,199,1.111731844,63,92,0.462311558,51,0,0.554347826,1,0.502512563,-2,-1.37111327,482,0.859180036,Easy
UA,708,01-08-2025,ORD,MCI,01-08-2025 08:51,01-08-2025 10:35,126,131,1.03968254,68,78,0.595419847,34,0,0.435897436,1,0.763358779,-3,-1.393101136,485,0.864527629,Easy
UA,1920,01-08-2025,ORD,LAS,01-08-2025 15:41,01-08-2025 17:41,179,185,1.033519553,67,100,0.540540541,54,0,0.54,1,0.540540541,8,-1.559350621,496,0.884135472,Easy
UA,2144,01-08-2025,ORD,YYZ,01-08-2025 13:01,01-08-2025 15:46,166,192,1.156626506,73,94,0.489583333,16,0,0.170212766,1,0.520833333,15,-1.927903556,514,0.916221034,Easy
UA,1082,01-08-2025,ORD,PIT,01-08-2025 14:12,01-08-2025 16:53,150,150,1,57,63,0.42,41,0,0.650793651,1,0.666666667,5,-1.96453942,516,0.919786096,Easy
UA,563,01-08-2025,ORD,EWR,01-08-2025 07:10,01-08-2025 10:28,200,227,1.135,477,119,0.524229075,11,0,0.092436975,1,0.440528634,-9,-2.171776562,526,0.942959002,Easy
UA,1793,01-08-2025,ORD,MSP,01-08-2025 08:50,01-08-2025 10:31,126,139,1.103174603,72,51,0.366906475,19,0,0.37254902,1,0.71942446,-7,-2.193147753,527,0.944741533,Easy
UA,2369,01-08-2025,ORD,AUS,01-08-2025 08:50,01-08-2025 11:44,179,205,1.145251397,75,76,0.370731707,23,0,0.302631579,1,0.487804878,-5,-2.222750667,528,0.946524064,Easy
UA,1291,01-08-2025,ORD,IAH,01-08-2025 21:50,02-08-2025 00:40,200,182,0.91,91,104,0.571428571,55,0,0.528846154,1,0.54945055,-3,-2.281052318,529,0.948306595,Easy
UA,1297,01-08-2025,ORD,DFW,01-08-2025 08:45,01-08-2025 11:24,126,143,1.134920635,53,54,0.377622378,13,0,0.240740741,1,0.699300699,3,-2.284287248,530,0.950089127,Easy
UA,664,01-08-2025,ORD,LGA,01-08-2025 16:00,01-08-2025 19:20,166,188,1.13253012,65,66,0.35106383,22,0,0.333333333,1,0.531914894,10,-2.289973385,531,0.951871658,Easy
UA,1708,01-08-2025,ORD,CLE,01-08-2025 19:35,01-08-2025 22:00,126,118,0.936507937,75,58,0.491525424,29,0,0.5,1,0.847457627,73,-2.344404512,534,0.957219251,Easy
UA,1273,01-08-2025,ORD,SFO,01-08-2025 06:30,01-08-2025 09:09,234,271,1.158119658,725,133,0.490774908,5,0,0.037593985,1,0.36900369,-2,-2.355835351,535,0.959001783,Easy
UA,2138,01-08-2025,ORD,LGA,01-08-2025 14:05,01-08-2025 17:27,166,197,1.186746988,191,73,0.370558376,8,0,0.109589041,1,0.507614213,35,-2.430094421,536,0.960784314,Easy
UA,482,01-08-2025,ORD,CHS,01-08-2025 07:00,01-08-2025 10:23,166,179,1.078313253,72,75,0.418994413,20,0,0.266666667,1,0.558659218,-2,-2.505258884,538,0.964349376,Easy
UA,1205,01-08-2025,ORD,EWR,01-08-2025 11:46,01-08-2025 15:12,179,200,1.117318436,67,77,0.385,14,0,0.181818182,1,0.5,-4,-2.653409039,539,0.966131907,Easy
UA,1006,01-08-2025,ORD,LGA,01-08-2025 18:00,01-08-2025 21:20,166,183,1.102409639,64,60,0.327868853,18,0,0.3,1,0.546448087,11,-2.67697547,541,0.96969697,Easy
UA,534,01-08-2025,ORD,EWR,01-08-2025 17:55,01-08-2025 21:28,200,209,1.045,76,84,0.401913876,27,0,0.321428571,1,0.4784689,10,-2.719225354,542,0.971479501,Easy
UA,1129,01-08-2025,ORD,BOS,01-08-2025 19:49,01-08-2025 23:16,179,207,1.156424581,67,57,0.275362319,10,0,0.175438597,1,0.483091787,3,-2.913476759,545,0.976827095,Easy
UA,1209,01-08-2025,ORD,EWR,01-08-2025 21:25,02-08-2025 00:46,179,180,1.005586592,88,86,0.477777778,13,0,0.151162791,1,0.555555556,26,-3.034107359,546,0.978609626,Easy
UA,2189,01-08-2025,ORD,LGA,01-08-2025 13:00,01-08-2025 16:20,166,186,1.120481928,96,63,0.338709677,5,0,0.079365079,1,0.537634409,-4,-3.083696232,547,0.980392157,Easy
UA,476,01-08-2025,ORD,CVG,01-08-2025 10:53,01-08-2025 13:14,126,104,0.825396825,64,34,0.326923077,26,0,0.764705882,1,0.961538462,0,-3.084884111,548,0.982174688,Easy
UA,1010,01-08-2025,ORD,DCA,01-08-2025 08:00,01-08-2025 10:56,150,121,0.806666667,92,49,0.404958678,24,0,0.489795918,1,0.826446281,37,-3.659662545,553,0.991087344,Easy
UA,2640,01-08-2025,ORD,DCA,01-08-2025 15:00,01-08-2025 18:02,126,92,0.73015873,124,42,0.456521739,16,0,0.380952381,1,1.086956522,-3,-4.057637031,555,0.994652406,Easy
UA,1077,01-08-2025,ORD,DCA,01-08-2025 06:00,01-08-2025 08:57,166,118,0.710843374,600,51,0.43220339,24,0,0.470588235,1,0.847457627,-4,-4.222835093,557,0.998217469,Easy
UA,482,02-08-2025,ORD,CHS,02-08-2025 07:00,02-08-2025 10:23,166,223,1.343373494,591,121,0.542600897,38,0,0.314049587,1,0.448430493,-3,-0.916940965,428,0.823076923,Easy
UA,1377,02-08-2025,ORD,MYR,02-08-2025 11:20,02-08-2025 14:35,150,202,1.346666667,160,107,0.52970297,32,0,0.299065421,1,0.495049505,-3,-0.973837129,433,0.832692308,Easy
UA,2005,02-08-2025,ORD,TYS,02-08-2025 19:50,02-08-2025 22:35,126,128,1.015873016,55,83,0.6484375,56,0,0.674698795,1,0.78125,3,-1.000381102,436,0.838461539,Easy
UA,708,02-08-2025,ORD,MCI,02-08-2025 08:45,02-08-2025 10:29,126,150,1.19047619,53,82,0.546666667,39,0,0.475609756,1,0.666666667,28,-1.154679081,449,0.863461539,Easy
UA,1655,02-08-2025,ORD,DCA,02-08-2025 18:00,02-08-2025 21:02,150,169,1.126666667,55,103,0.609467456,50,0,0.485436893,1,0.591715976,0,-1.207625103,455,0.875,Easy
UA,1069,02-08-2025,ORD,DCA,02-08-2025 19:40,02-08-2025 22:42,126,121,0.96031746,83,79,0.652892562,48,0,0.607594937,1,0.826446281,-4,-1.421699234,469,0.901923077,Easy
UA,1778,02-08-2025,ORD,OMA,02-08-2025 08:50,02-08-2025 10:32,126,145,1.150793651,51,69,0.475862069,37,0,0.536231884,1,0.689655172,0,-1.530533145,476,0.915384615,Easy
UA,777,02-08-2025,ORD,LAS,02-08-2025 19:49,02-08-2025 21:52,179,221,1.234636872,79,103,0.466063348,45,0,0.436893204,1,0.452488688,0,-1.531896106,477,0.917307692,Easy
UA,1120,02-08-2025,ORD,LIR,02-08-2025 07:52,02-08-2025 11:53,179,245,1.368715084,520,104,0.424489796,18,0,0.173076923,1,0.408163265,-3,-1.741006509,485,0.932692308,Easy
UA,2302,02-08-2025,ORD,BWI,02-08-2025 07:00,02-08-2025 10:03,150,171,1.14,725,96,0.561403509,31,0,0.322916667,1,0.584795322,-1,-1.797142401,488,0.938461539,Easy
UA,1658,02-08-2025,ORD,EWR,02-08-2025 06:00,02-08-2025 09:13,179,201,1.122905028,405,116,0.577114428,19,0,0.163793103,1,0.497512438,-2,-2.27900997,501,0.963461539,Easy
UA,1657,02-08-2025,ORD,LGA,02-08-2025 07:00,02-08-2025 10:18,150,179,1.193333333,32,74,0.413407821,20,0,0.27027027,1,0.558659218,25,-2.377180503,504,0.969230769,Easy
UA,556,02-08-2025,ORD,CLT,02-08-2025 07:00,02-08-2025 10:12,150,160,1.066666667,685,60,0.375,24,0,0.4,1,0.625,-4,-2.850417779,510,0.980769231,Easy
UA,1576,02-08-2025,ORD,LGA,02-08-2025 20:00,02-08-2025 23:22,166,174,1.048192771,80,70,0.402298851,26,0,0.371428571,1,0.574712644,20,-2.920829208,513,0.986538462,Easy
UA,1252,02-08-2025,ORD,DCA,02-08-2025 07:00,02-08-2025 09:57,126,102,0.80952381,637,51,0.5,26,0,0.509803922,1,0.980392157,4,-3.115761702,514,0.988461539,Easy
UA,2092,02-08-2025,ORD,LGA,02-08-2025 08:00,02-08-2025 11:18,166,214,1.289156627,132,51,0.238317757,6,0,0.117647059,1,0.46728972,-5,-3.162331616,515,0.990384615,Easy
UA,286,02-08-2025,ORD,CLE,02-08-2025 07:10,02-08-2025 09:36,179,112,0.625698324,1249,67,0.598214286,47,0,0.701492537,1,0.892857143,-4,-3.162337944,516,0.992307692,Easy
UA,2627,02-08-2025,ORD,MSP,02-08-2025 21:50,02-08-2025 23:28,179,68,0.379888268,85,41,0.602941177,37,0,0.902439024,1,1.470588235,-1,-3.57717567,519,0.998076923,Easy
UA,1815,03-08-2025,ORD,MSY,03-08-2025 10:50,03-08-2025 13:20,150,180,1.2,130,91,0.505555556,27,0,0.296703297,1,0.555555556,1,-0.998324496,440,0.802919708,Easy
UA,1252,03-08-2025,ORD,DCA,03-08-2025 07:00,03-08-2025 09:57,126,114,0.904761905,643,96,0.842105263,34,0,0.354166667,1,0.877192983,-3,-0.999232074,441,0.804744526,Easy
UA,2147,03-08-2025,ORD,ALB,03-08-2025 18:30,03-08-2025 21:42,126,119,0.944444444,85,64,0.537815126,53,0,0.828125,1,0.840336135,35,-1.003985393,442,0.806569343,Easy
UA,291,03-08-2025,ORD,BDL,03-08-2025 18:15,03-08-2025 21:36,126,126,1,65,70,0.555555556,45,0,0.642857143,1,0.793650794,71,-1.054754702,447,0.815693431,Easy
UA,503,03-08-2025,ORD,DEN,03-08-2025 14:35,03-08-2025 16:27,234,294,1.256410256,118,144,0.489795918,27,0,0.1875,1,0.340136054,0,-1.115169474,450,0.821167883,Easy
UA,2251,03-08-2025,ORD,PIT,03-08-2025 10:35,03-08-2025 13:14,126,160,1.26984127,70,71,0.44375,11,0,0.154929578,1,0.625,2,-1.15574072,453,0.826642336,Easy
UA,2195,03-08-2025,ORD,BDL,03-08-2025 11:06,03-08-2025 14:24,166,211,1.271084337,71,72,0.341232228,27,0,0.375,1,0.473933649,43,-1.169007266,456,0.832116788,Easy
UA,1933,03-08-2025,ORD,LAS,03-08-2025 08:47,03-08-2025 10:55,179,207,1.156424581,72,115,0.555555556,30,0,0.260869565,1,0.483091787,-3,-1.189762803,457,0.833941606,Easy
UA,374,03-08-2025,ORD,MSP,03-08-2025 16:08,03-08-2025 17:47,126,138,1.095238095,73,76,0.550724638,27,0,0.355263158,1,0.724637681,-1,-1.229643889,459,0.837591241,Easy
UA,1531,03-08-2025,ORD,DSM,03-08-2025 20:20,03-08-2025 21:47,150,144,0.96,64,74,0.513888889,56,0,0.756756757,1,0.694444444,5,-1.296476241,462,0.843065693,Easy
UA,2364,03-08-2025,ORD,CMH,03-08-2025 10:38,03-08-2025 13:07,126,150,1.19047619,186,66,0.44,20,0,0.303030303,1,0.666666667,-1,-1.29978235,464,0.846715329,Easy
UA,2683,03-08-2025,ORD,SAN,03-08-2025 14:06,03-08-2025 16:28,166,195,1.174698795,51,104,0.533333333,19,0,0.182692308,1,0.512820513,6,-1.361769472,471,0.859489051,Easy
UA,2862,03-08-2025,ORD,IAD,03-08-2025 10:50,03-08-2025 13:49,179,193,1.078212291,67,117,0.606217617,33,0,0.282051282,1,0.518134715,-2,-1.396122001,474,0.864963504,Easy
UA,1842,03-08-2025,ORD,SAN,03-08-2025 20:20,03-08-2025 22:44,200,226,1.13,85,111,0.491150443,36,0,0.324324324,1,0.442477876,19,-1.546732001,482,0.879562044,Easy
UA,2040,03-08-2025,ORD,DEN,03-08-2025 20:10,03-08-2025 22:00,179,189,1.055865922,77,97,0.513227513,44,0,0.453608247,1,0.529100529,19,-1.548625083,483,0.881386861,Easy
UA,2100,03-08-2025,ORD,SLC,03-08-2025 13:11,03-08-2025 15:40,166,176,1.060240964,8,77,0.4375,44,0,0.571428571,1,0.568181818,21,-1.557124827,484,0.883211679,Easy
UA,2640,03-08-2025,ORD,DCA,03-08-2025 15:00,03-08-2025 18:02,126,136,1.079365079,413,58,0.426470588,27,0,0.465517241,1,0.735294118,-6,-1.65400567,489,0.892335766,Easy
UA,2370,03-08-2025,ORD,BOS,03-08-2025 14:28,03-08-2025 18:06,179,208,1.162011173,82,93,0.447115385,24,0,0.258064516,1,0.480769231,4,-1.695677559,492,0.897810219,Easy
UA,758,03-08-2025,ORD,EWR,03-08-2025 10:35,03-08-2025 13:52,179,199,1.111731844,2045,106,0.532663317,21,0,0.198113208,1,0.502512563,-2,-1.761267604,496,0.905109489,Easy
UA,2665,03-08-2025,ORD,IAH,03-08-2025 21:07,03-08-2025 23:57,179,199,1.111731844,72,92,0.462311558,26,0,0.282608696,1,0.502512563,16,-1.885774566,500,0.912408759,Easy
UA,1583,03-08-2025,ORD,BWI,03-08-2025 18:35,03-08-2025 21:42,150,150,1,90,65,0.433333333,37,0,0.569230769,1,0.666666667,21,-1.932657967,503,0.917883212,Easy
UA,1097,03-08-2025,ORD,DCA,03-08-2025 11:15,03-08-2025 14:13,126,134,1.063492063,112,68,0.507462687,16,0,0.235294118,1,0.746268657,-4,-1.962619617,504,0.919708029,Easy
UA,1584,03-08-2025,ORD,LAX,03-08-2025 10:50,03-08-2025 13:23,200,240,1.2,711,104,0.433333333,10,0,0.096153846,1,0.416666667,-5,-1.971561517,505,0.921532847,Easy
UA,1785,03-08-2025,ORD,EWR,03-08-2025 16:46,03-08-2025 20:20,179,201,1.122905028,111,87,0.432835821,21,0,0.24137931,1,0.497512438,20,-2.066753846,507,0.925182482,Easy
UA,2394,03-08-2025,ORD,DEN,03-08-2025 18:35,03-08-2025 20:36,234,258,1.102564103,91,116,0.449612403,33,0,0.284482759,1,0.387596899,21,-2.079085181,509,0.928832117,Easy
UA,1872,03-08-2025,ORD,MSP,03-08-2025 14:40,03-08-2025 16:19,150,153,1.02,57,67,0.437908497,30,0,0.447761194,1,0.653594771,-1,-2.101884451,510,0.930656934,Easy
UA,466,03-08-2025,ORD,DCA,03-08-2025 10:00,03-08-2025 12:58,126,132,1.047619048,137,70,0.53030303,10,0,0.142857143,1,0.757575758,49,-2.194843008,513,0.936131387,Easy
UA,293,03-08-2025,ORD,LGA,03-08-2025 11:00,03-08-2025 14:20,166,172,1.036144578,7,77,0.447674419,23,0,0.298701299,1,0.581395349,31,-2.382085142,522,0.952554745,Easy
UA,2488,03-08-2025,ORD,LGA,03-08-2025 12:00,03-08-2025 15:20,166,179,1.078313253,64,93,0.519553073,4,0,0.043010753,1,0.558659218,-2,-2.42756168,525,0.958029197,Easy
UA,2138,03-08-2025,ORD,LGA,03-08-2025 14:06,03-08-2025 17:28,166,173,1.042168675,63,82,0.473988439,17,0,0.207317073,1,0.578034682,6,-2.454057554,527,0.961678832,Easy
UA,2455,03-08-2025,ORD,SAV,03-08-2025 07:10,03-08-2025 10:35,179,188,1.05027933,70,81,0.430851064,20,0,0.24691358,1,0.531914894,-4,-2.536435067,532,0.97080292,Easy
UA,2627,03-08-2025,ORD,MSP,03-08-2025 21:50,03-08-2025 23:28,179,121,0.675977654,1869,76,0.628099174,51,0,0.671052632,1,0.826446281,39,-2.815850016,535,0.976277372,Easy
UA,1655,03-08-2025,ORD,DCA,03-08-2025 18:00,03-08-2025 21:02,150,156,1.04,1385,68,0.435897436,8,0,0.117647059,1,0.641025641,3,-2.85327533,536,0.97810219,Easy
UA,1403,03-08-2025,ORD,SLC,03-08-2025 19:40,03-08-2025 22:16,126,119,0.944444444,154,38,0.319327731,12,0,0.315789474,1,0.840336135,3,-3.432855064,542,0.989051095,Easy
UA,1693,03-08-2025,ORD,DCA,03-08-2025 13:55,03-08-2025 17:01,150,136,0.906666667,57,61,0.448529412,7,0,0.114754098,1,0.735294118,-5,-3.64989703,544,0.99270073,Easy
UA,1502,04-08-2025,ORD,RDU,04-08-2025 14:08,04-08-2025 17:16,179,197,1.100558659,62,93,0.472081218,29,0,0.311827957,1,0.507614213,17,-1.175000368,456,0.807079646,Easy
UA,617,04-08-2025,ORD,CLT,04-08-2025 18:35,04-08-2025 21:45,166,182,1.096385542,85,65,0.357142857,34,0,0.523076923,1,0.54945055,-9,-1.288410843,464,0.821238938,Easy
UA,721,04-08-2025,ORD,BOS,04-08-2025 09:15,04-08-2025 12:50,179,193,1.078212291,80,116,0.601036269,7,0,0.060344828,1,0.518134715,-6,-1.297230016,465,0.82300885,Easy
UA,2278,04-08-2025,ORD,SEA,04-08-2025 16:15,04-08-2025 18:58,200,219,1.095,80,96,0.438356164,35,0,0.364583333,1,0.456621005,-1,-1.309077903,467,0.826548673,Easy
UA,1905,04-08-2025,ORD,PIT,04-08-2025 18:10,04-08-2025 20:51,126,122,0.968253968,80,63,0.516393443,36,0,0.571428571,1,0.819672131,-4,-1.327496706,469,0.830088496,Easy
UA,1842,04-08-2025,ORD,SAN,04-08-2025 20:20,04-08-2025 22:44,200,222,1.11,85,96,0.432432432,28,0,0.291666667,1,0.450450451,-1,-1.385745547,474,0.838938053,Easy
UA,1655,04-08-2025,ORD,DCA,04-08-2025 18:00,04-08-2025 21:02,150,156,1.04,54,85,0.544871795,21,0,0.247058824,1,0.641025641,30,-1.418513372,479,0.847787611,Easy
UA,286,04-08-2025,ORD,CLE,04-08-2025 07:33,04-08-2025 09:59,179,181,1.011173184,713,98,0.541436464,37,0,0.37755102,1,0.552486188,-8,-1.435369618,481,0.851327434,Easy
UA,1693,04-08-2025,ORD,DCA,04-08-2025 13:55,04-08-2025 17:01,126,124,0.984126984,58,81,0.653225807,11,0,0.135802469,1,0.806451613,3,-1.522166281,485,0.85840708,Easy
UA,2039,04-08-2025,ORD,MCO,04-08-2025 17:51,04-08-2025 21:47,200,222,1.11,72,93,0.418918919,23,0,0.247311828,1,0.450450451,9,-1.567437272,486,0.860176991,Easy
UA,2243,04-08-2025,ORD,RIC,04-08-2025 18:20,04-08-2025 21:30,126,126,1,530,57,0.452380952,24,0,0.421052632,1,0.793650794,40,-1.765141619,496,0.877876106,Easy
UA,1113,04-08-2025,ORD,ALB,04-08-2025 11:59,04-08-2025 15:09,166,169,1.018072289,65,84,0.49704142,22,0,0.261904762,1,0.591715976,-10,-1.871233244,502,0.888495575,Easy
UA,1617,04-08-2025,ORD,PHL,04-08-2025 14:20,04-08-2025 17:36,166,174,1.048192771,65,79,0.454022989,19,0,0.240506329,1,0.574712644,-2,-1.888613421,503,0.890265487,Easy
UA,1398,04-08-2025,ORD,ATL,04-08-2025 18:20,04-08-2025 21:29,166,161,0.969879518,84,77,0.47826087,33,0,0.428571429,1,0.621118012,3,-1.988766983,507,0.902654867,Easy
UA,399,04-08-2025,ORD,BOS,04-08-2025 11:05,04-08-2025 14:42,166,174,1.048192771,70,67,0.385057471,23,0,0.343283582,1,0.574712644,-4,-2.007678412,508,0.904424779,Easy
UA,2666,04-08-2025,ORD,DEN,04-08-2025 05:00,04-08-2025 06:43,200,209,1.045,470,94,0.449760766,21,0,0.223404255,1,0.4784689,1,-2.041140983,511,0.909734513,Easy
UA,2138,04-08-2025,ORD,LGA,04-08-2025 14:05,04-08-2025 17:27,166,169,1.018072289,62,89,0.526627219,11,0,0.123595506,1,0.591715976,-4,-2.0515045,513,0.913274336,Easy
UA,729,04-08-2025,ORD,DFW,04-08-2025 07:00,04-08-2025 09:39,150,165,1.1,657,72,0.436363636,0,0,0,1,0.606060606,-9,-2.07865165,514,0.915044248,Easy
UA,1252,04-08-2025,ORD,DCA,04-08-2025 07:00,04-08-2025 09:57,126,109,0.865079365,584,76,0.697247706,16,0,0.210526316,1,0.917431193,-2,-2.12980946,517,0.920353982,Easy
UA,2202,04-08-2025,ORD,IAH,04-08-2025 18:25,04-08-2025 21:21,179,201,1.122905028,-5,30,0.149253731,16,0,0.533333333,1,0.497512438,60,-2.170272967,522,0.92920354,Easy
UA,2691,04-08-2025,ORD,EWR,04-08-2025 08:47,04-08-2025 12:11,179,187,1.044692737,497,93,0.497326203,5,0,0.053763441,1,0.534759358,-3,-2.170297591,523,0.930973451,Easy
UA,1006,04-08-2025,ORD,LGA,04-08-2025 18:00,04-08-2025 21:20,166,173,1.042168675,64,72,0.416184971,7,0,0.097222222,1,0.578034682,1,-2.49764461,529,0.94159292,Easy
UA,2200,04-08-2025,ORD,SEA,04-08-2025 21:16,04-08-2025 23:59,166,169,1.018072289,63,43,0.25443787,19,0,0.441860465,1,0.591715976,2,-2.735958877,533,0.948672566,Easy
UA,664,04-08-2025,ORD,LGA,04-08-2025 16:00,04-08-2025 19:20,166,174,1.048192771,79,55,0.316091954,8,0,0.145454546,1,0.574712644,-1,-2.864869689,537,0.955752212,Easy
